PackageID;Length;Width;Height;Weight;EntryDate;ClientID
110936;30;40;60;9.510;16-11-2021;266200
110942;70;90;85;4.780;17-11-2021;266497
110951;75;30;70;4.048;17-11-2021;266585
110952;60;80;20;4.756;18-11-2021;266136
110957;60;40;45;5.212;19-11-2021;265680
110963;15;20;15;1.178;19-11-2021;267096
110964;35;80;70;2.003;20-11-2021;266009
110965;25;95;45;5.027;20-11-2021;267352
110966;25;75;25;7.171;21-11-2021;266750
110967;20;50;75;5.332;22-11-2021;267258
110974;50;60;15;7.148;23-11-2021;266326
110981;50;55;25;0.413;24-11-2021;266659
110983;30;90;15;4.586;24-11-2021;267449
110989;25;80;45;5.608;25-11-2021;267360
110993;45;25;55;5.913;25-11-2021;266578
110997;40;80;80;4.992;26-11-2021;267020
111006;55;45;80;6.647;26-11-2021;265238
111015;55;40;90;1.606;26-11-2021;265838
111016;90;75;95;0.512;27-11-2021;265559
111026;25;80;80;2.410;27-11-2021;265053
111031;70;45;50;9.731;28-11-2021;265119
111032;45;20;95;7.608;28-11-2021;267548
111040;70;10;15;4.620;29-11-2021;265529
111046;20;75;80;8.983;29-11-2021;264837
111054;40;45;50;8.138;30-11-2021;264949
111055;50;20;80;2.223;30-11-2021;267127
111057;40;70;35;0.851;1-12-2021;265983
111064;80;40;55;7.889;1-12-2021;265084
111066;85;65;70;5.788;1-12-2021;267163
111073;60;70;40;1.731;1-12-2021;265357
111083;85;45;70;4.817;1-12-2021;267561
111085;75;85;70;3.191;1-12-2021;266873
111088;70;70;80;3.795;1-12-2021;265505
111098;20;75;30;5.794;1-12-2021;267543
111100;85;45;80;0.346;1-12-2021;264867
111108;95;95;15;2.727;2-12-2021;265740
111118;70;70;90;5.665;3-12-2021;265444
111125;95;90;80;7.634;4-12-2021;267297
111132;80;40;65;7.624;5-12-2021;265725
111139;20;40;50;1.754;6-12-2021;266669
111143;80;25;30;0.497;6-12-2021;266375
111146;20;80;65;8.356;7-12-2021;265305
111150;95;15;45;2.570;7-12-2021;266362
111153;85;35;25;6.558;8-12-2021;267366
111160;85;55;55;7.034;8-12-2021;264871
111162;30;30;65;1.756;9-12-2021;266916
111166;55;15;85;9.032;10-12-2021;265059
111173;90;70;15;5.692;11-12-2021;266717
111182;20;45;80;1.274;11-12-2021;267226
111192;50;35;60;3.223;11-12-2021;266819
111193;30;40;30;0.908;11-12-2021;265369
111195;50;20;15;0.082;11-12-2021;266703
111201;85;85;70;5.354;11-12-2021;266836
111204;55;95;95;3.937;11-12-2021;266533
111212;35;10;45;4.772;12-12-2021;265382
111215;50;10;55;5.895;12-12-2021;266053
111225;50;90;65;0.255;13-12-2021;267239
111231;70;95;80;0.590;14-12-2021;266306
111237;85;50;60;4.040;14-12-2021;266873
111242;25;25;75;1.946;14-12-2021;267496
111249;60;70;40;3.154;14-12-2021;267425
111254;30;80;40;5.836;15-12-2021;265843
111260;40;75;65;7.258;16-12-2021;267046
111268;70;15;55;7.664;16-12-2021;264948
111277;25;65;20;7.545;16-12-2021;267258
111281;90;75;45;6.270;17-12-2021;266463
111288;90;45;60;8.194;17-12-2021;267173
111293;75;55;30;6.541;17-12-2021;266345
111301;30;50;85;0.229;18-12-2021;265764
111302;40;85;65;2.310;18-12-2021;267465
111312;50;80;65;6.633;19-12-2021;266371
111318;40;10;70;1.978;19-12-2021;267339
111323;15;80;65;0.332;20-12-2021;267027
111328;55;70;85;8.076;21-12-2021;265145
111337;75;90;55;2.011;22-12-2021;266123
111338;65;95;85;7.898;22-12-2021;265111
111340;60;95;65;7.329;22-12-2021;267574
111350;35;55;45;3.461;23-12-2021;265494
111360;30;15;40;8.266;23-12-2021;266340
111369;75;25;10;1.062;24-12-2021;266809
111376;25;60;20;4.932;24-12-2021;266514
111378;45;20;10;4.798;24-12-2021;265379
111381;65;10;30;6.863;24-12-2021;266439
111385;70;85;25;8.334;24-12-2021;265455
111386;70;30;70;7.265;24-12-2021;266809
111396;75;50;90;3.797;25-12-2021;266004
111401;30;85;55;5.321;25-12-2021;265158
111405;30;15;55;2.911;25-12-2021;265431
111414;35;30;15;1.251;26-12-2021;266819
111421;45;65;30;6.246;27-12-2021;265208
111430;80;95;65;3.494;28-12-2021;264913
111433;40;95;70;3.674;28-12-2021;266279
111434;45;25;60;2.096;29-12-2021;266891
111443;65;90;75;5.822;29-12-2021;266224
111448;65;35;45;7.195;30-12-2021;265707
111454;30;20;30;1.205;31-12-2021;265940
111455;50;75;95;6.412;31-12-2021;265203
111463;45;95;85;3.600;31-12-2021;267170
111472;10;10;20;4.721;31-12-2021;267122
111473;50;65;75;9.742;1-1-2022;266260
111480;85;10;60;3.321;1-1-2022;266186
111486;25;80;55;8.517;1-1-2022;266477
111496;30;65;20;2.781;1-1-2022;265614
111499;40;10;35;3.470;2-1-2022;264938
111501;65;70;95;7.962;2-1-2022;267144
111503;75;10;35;7.249;3-1-2022;265490
111509;65;35;95;3.815;3-1-2022;267351
111515;60;25;70;7.357;4-1-2022;267530
111525;55;20;15;3.612;4-1-2022;265576
111535;70;65;85;6.405;4-1-2022;267540
111537;70;10;65;1.560;4-1-2022;266415
111544;95;60;95;1.529;4-1-2022;267404
111550;30;80;90;9.209;4-1-2022;266769
111556;80;25;15;4.412;4-1-2022;266497
111559;90;10;25;8.975;5-1-2022;267223
111566;20;80;70;5.308;6-1-2022;265431
111572;45;55;75;3.733;7-1-2022;265698
111577;90;85;30;2.399;7-1-2022;264949
111585;45;65;95;5.556;7-1-2022;266224
111587;20;55;70;4.083;8-1-2022;266682
111593;25;15;40;9.771;9-1-2022;266703
111602;25;60;50;1.176;9-1-2022;265605
111609;15;20;20;6.012;10-1-2022;265722
111619;65;75;55;2.711;10-1-2022;266004
111627;40;25;75;6.804;10-1-2022;266015
111637;45;20;40;7.286;10-1-2022;265773
111639;90;60;85;1.131;10-1-2022;267442
111643;30;35;80;1.783;10-1-2022;266497
111644;10;80;90;3.442;10-1-2022;267194
111648;20;65;35;3.054;11-1-2022;267159
111650;25;60;50;4.050;12-1-2022;264892
111659;65;25;45;3.756;12-1-2022;265329
111665;95;95;30;4.042;12-1-2022;266059
111672;10;95;30;0.522;13-1-2022;266891
111674;55;30;30;1.460;14-1-2022;265789
111678;15;60;60;0.386;15-1-2022;267391
111686;85;50;60;2.887;15-1-2022;266117
111688;60;70;35;4.893;16-1-2022;266736
111691;95;10;65;2.647;17-1-2022;267027
111701;95;10;80;9.147;18-1-2022;267486
111709;45;80;95;1.506;19-1-2022;266585
111715;65;25;15;1.082;19-1-2022;265173
111718;55;60;95;8.388;19-1-2022;265529
111722;60;15;15;7.441;20-1-2022;267226
111731;40;25;55;6.562;20-1-2022;264996
111734;45;15;45;4.799;21-1-2022;266362
111738;40;40;10;3.275;22-1-2022;266809
111746;60;30;95;9.539;22-1-2022;265605
111749;90;55;20;6.206;23-1-2022;267321
111757;40;90;45;3.293;23-1-2022;266407
111759;45;45;80;6.094;23-1-2022;265384
111765;80;70;95;2.567;24-1-2022;267223
111769;30;45;90;7.562;25-1-2022;265722
111772;80;20;45;7.846;25-1-2022;266016
111776;35;25;65;3.578;25-1-2022;267447
111786;10;35;95;6.937;25-1-2022;265946
111794;95;60;95;2.220;26-1-2022;267349
111795;85;55;40;1.021;26-1-2022;267582
111801;70;25;90;8.704;27-1-2022;267449
111809;35;65;55;0.618;27-1-2022;265031
111817;50;50;70;6.823;27-1-2022;266025
111820;90;45;55;3.562;27-1-2022;267027
111828;50;20;65;9.256;28-1-2022;265680
111830;70;45;70;0.386;29-1-2022;266522
111836;55;45;65;3.178;30-1-2022;267530
111842;80;80;75;4.150;30-1-2022;266638
111845;70;95;65;9.629;31-1-2022;267270
111849;25;55;70;1.029;31-1-2022;266646
111850;35;10;75;4.326;31-1-2022;265455
111860;75;95;95;6.645;1-2-2022;266553
111864;95;35;75;5.749;1-2-2022;266260
111869;55;75;95;2.333;1-2-2022;265797
111876;85;50;95;6.601;1-2-2022;267107
111885;75;55;40;4.088;1-2-2022;265613
111887;30;95;30;1.961;2-2-2022;265416
111889;65;50;80;5.233;3-2-2022;266940
111898;50;90;45;1.525;4-2-2022;267463
111899;35;85;75;2.972;4-2-2022;266682
111908;65;75;55;0.224;4-2-2022;265518
111913;75;85;50;1.774;5-2-2022;265059
111923;15;25;35;8.209;6-2-2022;265111
111929;60;90;75;0.015;6-2-2022;267463
111934;40;80;60;6.792;7-2-2022;265145
111940;15;25;10;7.394;7-2-2022;265525
111947;95;70;70;6.309;7-2-2022;265111
111951;30;90;35;2.783;7-2-2022;267144
111952;75;25;55;3.551;7-2-2022;266692
111956;30;95;65;9.731;7-2-2022;265209
111957;50;15;50;0.293;8-2-2022;267108
111959;35;50;80;4.713;8-2-2022;265059
111961;20;25;40;9.756;8-2-2022;265576
111969;45;80;25;1.730;8-2-2022;265843
111972;65;75;10;8.287;9-2-2022;266742
111977;30;15;90;9.940;9-2-2022;265305
111986;90;45;50;2.171;9-2-2022;266403
111992;65;80;65;1.700;10-2-2022;266624
111994;70;10;15;7.746;10-2-2022;267006
112000;40;15;15;8.211;10-2-2022;267194
112010;40;10;90;5.471;11-2-2022;266091
112013;85;55;55;2.366;11-2-2022;265624
112023;40;30;15;7.133;12-2-2022;266477
112033;15;80;15;0.317;13-2-2022;266334
112041;50;40;80;0.808;14-2-2022;265789
112045;10;50;25;0.532;15-2-2022;267355
112052;45;50;90;8.229;16-2-2022;265877
112056;25;40;25;8.964;17-2-2022;265777
112064;55;10;15;4.901;17-2-2022;266690
112068;30;10;40;9.099;18-2-2022;266883
112075;15;40;30;0.065;19-2-2022;267481
112080;40;35;35;3.792;20-2-2022;264938
112090;85;65;70;9.077;21-2-2022;267348
112094;90;95;35;1.670;22-2-2022;265896
112101;90;20;90;9.288;23-2-2022;265040
112102;25;95;25;6.042;23-2-2022;266800
112106;60;80;85;1.893;23-2-2022;265006
112108;35;25;80;4.487;23-2-2022;266083
112114;10;25;30;6.382;24-2-2022;266205
112115;50;15;85;2.848;25-2-2022;264913
112125;50;45;80;7.951;26-2-2022;266148
112129;55;50;40;0.857;27-2-2022;266631
112137;60;60;10;5.018;27-2-2022;266304
112141;10;95;20;1.695;28-2-2022;266497
112145;70;85;25;2.371;28-2-2022;266101
112149;95;70;60;4.489;28-2-2022;265917
112150;70;90;70;7.186;28-2-2022;266585
112156;85;15;70;6.556;1-3-2022;265610
112158;20;50;35;6.038;1-3-2022;265592
112167;35;15;30;2.292;1-3-2022;266843
112175;15;30;35;8.078;1-3-2022;266465
112180;75;15;25;1.753;1-3-2022;267339
112186;10;55;75;2.772;2-3-2022;265512
112195;40;55;75;6.298;2-3-2022;264912
112201;45;20;40;7.126;3-3-2022;267392
112210;85;65;35;1.642;3-3-2022;266973
112219;70;25;10;0.416;3-3-2022;266091
112228;25;50;15;2.742;4-3-2022;265261
112231;80;85;70;9.523;4-3-2022;267371
112238;85;10;30;1.623;5-3-2022;265444
112240;50;35;15;3.401;6-3-2022;265827
112248;95;10;95;3.178;6-3-2022;265576
112251;65;50;60;2.114;7-3-2022;265065
112258;95;80;30;2.490;8-3-2022;266973
112268;25;90;70;2.587;8-3-2022;267017
112272;40;55;30;4.374;9-3-2022;265315
112275;75;30;65;8.983;10-3-2022;266916
112278;90;75;60;8.085;11-3-2022;265567
112280;45;55;30;7.393;12-3-2022;265601
112285;30;75;35;6.937;12-3-2022;266638
112292;45;60;55;2.501;12-3-2022;266761
112294;10;20;45;9.212;13-3-2022;265352
112303;35;95;25;6.848;14-3-2022;264938
112313;80;55;65;5.988;15-3-2022;267481
112318;45;80;30;1.269;15-3-2022;267104
112324;90;15;20;1.785;15-3-2022;266393
112330;25;90;75;6.899;15-3-2022;267425
112332;75;50;65;4.178;15-3-2022;266795
112335;15;70;60;5.220;16-3-2022;265610
112340;30;35;80;7.444;17-3-2022;264977
112341;85;85;15;6.025;18-3-2022;265145
112346;40;85;20;8.931;18-3-2022;266286
112353;30;70;75;2.442;19-3-2022;267449
112357;10;15;40;2.128;20-3-2022;264948
112362;65;40;30;5.028;21-3-2022;267061
112364;45;60;95;2.694;21-3-2022;266561
112372;45;15;30;0.834;21-3-2022;266455
112376;65;30;50;5.221;21-3-2022;265343
112379;60;55;25;8.136;22-3-2022;267135
112384;10;85;85;0.300;22-3-2022;265979
112393;80;25;45;8.769;23-3-2022;266898
112396;60;15;30;5.342;24-3-2022;265789
112400;20;95;95;4.858;24-3-2022;265843
112410;60;25;25;9.244;24-3-2022;265605
112416;20;15;35;2.260;24-3-2022;267078
112426;60;85;35;1.125;24-3-2022;267163
112436;15;65;20;7.065;24-3-2022;266009
112438;25;15;55;1.990;25-3-2022;266780
112444;40;80;10;5.845;25-3-2022;267564
112450;80;90;60;7.687;25-3-2022;264964
112458;15;95;10;5.638;25-3-2022;266727
112466;90;35;15;9.543;25-3-2022;265570
112475;60;95;20;1.307;25-3-2022;267127
112483;20;30;80;4.018;26-3-2022;267582
112492;35;30;80;0.856;27-3-2022;267135
112498;75;50;45;9.858;27-3-2022;265498
112504;85;95;40;2.419;27-3-2022;266117
112506;65;65;30;9.187;27-3-2022;267046
112511;20;20;35;0.950;28-3-2022;264959
112514;50;80;10;5.562;28-3-2022;266654
112516;75;80;50;6.844;28-3-2022;266053
112525;95;10;90;7.869;28-3-2022;264864
112533;40;30;30;2.582;29-3-2022;265075
112537;70;30;90;2.596;30-3-2022;267108
112544;30;65;55;4.204;31-3-2022;265851
112549;95;30;40;8.878;31-3-2022;265777
112557;15;65;25;4.279;31-3-2022;265536
112565;40;95;85;4.182;31-3-2022;266594
112568;65;10;80;4.652;1-4-2022;264932
112572;10;45;25;5.662;2-4-2022;266069
112581;90;85;70;1.169;2-4-2022;265329
112586;90;55;50;4.985;3-4-2022;266977
112593;50;65;45;7.047;4-4-2022;265813
112603;50;80;20;0.323;5-4-2022;266977
112612;90;95;60;3.978;5-4-2022;265299
112621;95;65;45;4.899;6-4-2022;266140
112628;25;45;35;3.603;6-4-2022;265932
112630;90;35;50;3.993;7-4-2022;265903
112637;55;95;35;2.792;8-4-2022;266906
112645;30;75;60;4.923;8-4-2022;266463
112651;30;40;95;6.495;9-4-2022;267349
112654;60;85;15;6.148;9-4-2022;265879
112660;55;65;20;2.145;9-4-2022;267558
112661;60;25;20;2.602;9-4-2022;267508
112669;65;50;30;5.861;9-4-2022;265174
112676;85;35;10;4.751;10-4-2022;265970
112686;90;50;20;7.723;10-4-2022;266031
112696;55;20;50;8.047;11-4-2022;267122
112697;15;20;55;1.753;11-4-2022;265384
112700;20;20;65;2.465;11-4-2022;266863
112701;65;80;10;0.366;12-4-2022;266206
112704;80;35;40;4.464;13-4-2022;265084
112707;15;10;35;0.323;14-4-2022;265090
112716;75;80;25;2.324;14-4-2022;266553
112722;25;15;60;2.651;14-4-2022;266186
112726;40;40;90;7.881;15-4-2022;267442
112732;55;45;80;6.529;15-4-2022;264927
112734;85;65;80;8.450;16-4-2022;266847
112736;25;50;30;9.673;16-4-2022;266631
112742;30;15;45;7.696;17-4-2022;266177
112747;25;25;35;8.419;18-4-2022;265680
112755;60;95;45;3.916;19-4-2022;265039
112762;95;90;80;4.624;20-4-2022;266601
112763;10;35;75;3.240;21-4-2022;267261
112771;25;30;55;7.157;22-4-2022;266102
112777;15;15;25;2.829;22-4-2022;266077
112787;85;40;25;2.367;23-4-2022;267226
112792;90;90;20;7.286;23-4-2022;267197
112797;95;60;85;9.772;24-4-2022;266754
112805;85;30;40;6.978;24-4-2022;266594
112808;15;55;45;9.780;25-4-2022;266031
112816;85;50;90;8.114;26-4-2022;265961
112823;85;45;10;9.719;26-4-2022;265680
112830;45;65;45;7.770;26-4-2022;265407
112837;55;70;35;9.651;26-4-2022;265096
112847;50;20;30;9.961;27-4-2022;264987
112849;20;50;90;2.040;27-4-2022;265512
112853;30;70;55;1.289;27-4-2022;265948
112855;65;60;65;8.026;27-4-2022;267153
112857;60;70;70;2.407;27-4-2022;265985
112861;50;60;70;2.660;28-4-2022;266362
112862;60;40;35;1.581;29-4-2022;266508
112868;20;50;10;1.172;29-4-2022;266316
112870;75;95;85;2.350;30-4-2022;266483
112874;15;85;35;4.465;30-4-2022;266037
112884;90;10;40;3.988;30-4-2022;265382
112893;85;90;45;3.733;30-4-2022;267053
112899;15;80;60;4.801;30-4-2022;265672
112905;80;85;35;9.621;1-5-2022;266111
112908;35;70;15;4.721;2-5-2022;266206
112911;35;85;65;0.746;2-5-2022;267465
112916;35;85;45;7.779;3-5-2022;267063
112917;75;40;85;8.399;4-5-2022;265031
112919;75;95;85;3.806;4-5-2022;265779
112924;15;50;60;2.388;4-5-2022;265174
112932;30;75;35;1.538;4-5-2022;266455
112938;50;80;70;8.843;5-5-2022;267135
112939;95;85;30;8.883;5-5-2022;266317
112940;70;20;20;6.590;6-5-2022;265641
112945;60;20;55;7.296;6-5-2022;266819
112946;55;70;40;0.116;6-5-2022;265602
112954;85;15;10;5.854;6-5-2022;266244
112956;25;50;55;3.890;6-5-2022;267486
112957;10;95;25;7.148;6-5-2022;266275
112964;25;10;75;0.600;7-5-2022;267070
112966;80;85;95;6.420;7-5-2022;266659
112972;20;95;70;4.389;8-5-2022;265167
112981;45;80;10;6.330;9-5-2022;266200
112991;30;10;15;1.861;9-5-2022;266167
112992;15;65;45;0.659;9-5-2022;266316
112996;40;35;95;4.967;9-5-2022;266699
113005;70;75;40;5.106;10-5-2022;264920
113015;40;30;85;2.627;10-5-2022;266214
113021;85;25;75;7.017;10-5-2022;267312
113025;45;95;40;7.498;10-5-2022;267360
113026;70;80;70;8.922;10-5-2022;266248
113028;90;20;85;6.009;11-5-2022;267543
113038;90;50;70;0.617;11-5-2022;266165
113047;55;55;10;5.803;12-5-2022;265827
113053;20;35;90;7.967;12-5-2022;265174
113055;95;75;50;5.501;13-5-2022;265715
113061;30;35;50;0.350;14-5-2022;265961
113065;40;65;10;0.444;14-5-2022;266978
113067;90;95;15;6.649;14-5-2022;265225
113071;15;15;70;4.686;15-5-2022;266051
113073;40;30;10;3.752;16-5-2022;265624
113075;15;35;55;9.593;17-5-2022;267561
113085;10;50;90;7.871;18-5-2022;265426
113093;65;45;10;5.295;19-5-2022;265494
113099;20;55;75;7.544;19-5-2022;265065
113109;20;45;65;9.712;19-5-2022;265096
113110;75;60;65;9.294;20-5-2022;266717
113113;85;75;55;3.044;20-5-2022;265212
113119;85;90;85;8.523;20-5-2022;265299
113127;60;65;45;8.290;21-5-2022;266726
113137;45;60;45;9.254;21-5-2022;266682
113140;15;80;30;9.691;22-5-2022;264837
113150;90;45;10;0.420;23-5-2022;267400
113151;90;60;35;9.590;23-5-2022;265246
113154;35;50;70;8.845;24-5-2022;266497
113162;45;90;65;8.714;25-5-2022;264938
113163;10;65;10;4.484;25-5-2022;267046
113171;45;10;45;3.272;26-5-2022;266628
113177;25;80;10;6.320;26-5-2022;265712
113178;90;60;20;6.012;27-5-2022;265508
113186;60;25;70;5.950;28-5-2022;267574
113196;75;40;85;0.488;29-5-2022;265158
113201;25;30;75;7.716;30-5-2022;266800
113209;30;55;45;2.681;31-5-2022;265289
113217;90;40;70;1.885;31-5-2022;267270
113218;10;85;80;6.074;1-6-2022;266025
113225;20;70;30;8.147;2-6-2022;265592
113231;40;25;70;5.326;2-6-2022;266891
113240;75;55;30;3.945;3-6-2022;267463
113244;60;65;55;2.854;4-6-2022;265549
113253;75;90;60;6.019;4-6-2022;265851
113262;40;55;10;8.017;5-6-2022;264938
113263;65;75;35;8.697;5-6-2022;267203
113265;30;20;85;1.696;6-6-2022;266480
113271;60;95;75;4.379;7-6-2022;266080
113273;65;45;75;5.946;7-6-2022;266717
113282;40;50;70;8.752;8-6-2022;266037
113286;90;50;55;1.313;9-6-2022;265518
113289;50;25;95;1.345;9-6-2022;266631
113297;25;20;30;2.543;10-6-2022;265879
113304;95;50;20;6.208;10-6-2022;267214
113312;75;35;25;5.283;10-6-2022;266682
113319;50;55;65;4.179;10-6-2022;266727
113320;45;75;35;2.230;10-6-2022;265382
113322;95;10;50;0.743;11-6-2022;267153
113331;40;40;60;1.210;12-6-2022;266375
113334;60;90;35;7.892;13-6-2022;266080
113338;80;50;15;9.507;13-6-2022;265246
113347;80;30;65;4.131;14-6-2022;266244
113351;20;25;50;2.187;15-6-2022;265869
113359;60;40;40;0.548;15-6-2022;266832
113364;75;75;85;0.612;15-6-2022;266214
113373;55;20;75;0.514;16-6-2022;267442
113378;40;25;40;3.172;16-6-2022;264987
113382;80;35;50;9.716;16-6-2022;264987
113384;55;20;95;6.911;17-6-2022;266780
113386;60;35;40;3.176;17-6-2022;265030
113395;80;90;90;1.616;17-6-2022;267291
113399;70;85;75;1.213;18-6-2022;267314
113404;40;55;40;4.242;18-6-2022;267513
113412;70;95;90;8.060;18-6-2022;265576
113413;65;70;45;0.681;19-6-2022;266669
113414;95;60;50;5.674;19-6-2022;266102
113423;20;40;60;1.002;19-6-2022;265044
113432;50;85;65;7.217;20-6-2022;266631
113435;85;75;25;5.150;20-6-2022;265145
113440;10;15;45;6.111;20-6-2022;266080
113446;80;70;60;0.559;21-6-2022;266533
113453;85;40;85;0.742;22-6-2022;266697
113462;55;90;20;0.978;22-6-2022;264837
113470;40;90;90;0.955;22-6-2022;266345
113473;30;95;85;2.851;22-6-2022;266059
113482;45;85;40;8.585;22-6-2022;267214
113487;35;60;75;3.467;22-6-2022;266004
113488;15;40;10;9.956;22-6-2022;265295
113495;40;55;25;2.392;23-6-2022;265927
113504;80;60;95;7.549;23-6-2022;266455
113513;40;80;30;0.885;23-6-2022;266340
113514;55;10;35;2.194;23-6-2022;265540
113523;95;10;20;8.727;24-6-2022;266244
113527;85;10;30;8.544;25-6-2022;266533
113531;95;95;85;7.580;26-6-2022;267474
113536;20;30;10;6.563;26-6-2022;265416
113538;25;25;65;3.016;27-6-2022;264830
113543;65;90;65;3.117;28-6-2022;265031
113545;50;30;20;6.325;28-6-2022;265170
113547;90;85;15;9.961;29-6-2022;266021
113550;25;55;60;5.221;30-6-2022;267400
113553;75;65;25;0.806;30-6-2022;265059
113554;35;45;45;4.827;30-6-2022;265835
113555;25;45;35;9.468;30-6-2022;266906
113562;80;60;95;8.787;30-6-2022;265073
113571;10;95;60;2.998;30-6-2022;266260
113573;55;75;50;7.432;1-7-2022;264964
113574;25;85;55;3.813;1-7-2022;266916
113578;70;40;35;8.764;2-7-2022;267046
113582;30;70;10;8.837;2-7-2022;266930
113588;30;55;35;4.679;3-7-2022;266978
113595;10;25;30;0.914;4-7-2022;266340
113605;95;35;40;9.604;4-7-2022;266136
113611;95;90;35;2.025;5-7-2022;267465
113612;20;75;90;0.269;6-7-2022;266825
113617;35;10;65;1.310;6-7-2022;264911
113624;55;50;25;6.299;7-7-2022;265970
113626;15;85;75;7.862;8-7-2022;266640
113628;40;80;15;5.258;9-7-2022;265948
113631;20;50;40;8.540;10-7-2022;266371
113636;95;90;60;7.573;10-7-2022;267046
113637;90;50;20;0.024;10-7-2022;265961
113642;80;85;45;1.117;10-7-2022;265584
113647;70;85;45;3.150;11-7-2022;267036
113657;95;20;45;9.417;12-7-2022;264991
113660;35;40;95;9.782;12-7-2022;267582
113662;30;25;85;8.143;13-7-2022;265851
113663;90;90;20;5.997;14-7-2022;267379
113665;10;10;35;7.752;15-7-2022;265722
113673;10;85;55;3.842;16-7-2022;267404
113680;50;85;50;0.297;16-7-2022;266940
113689;10;80;60;2.177;17-7-2022;267108
113698;15;60;65;8.269;18-7-2022;265903
113702;10;40;80;3.710;19-7-2022;266789
113710;55;30;90;6.751;20-7-2022;266928
113715;20;25;50;0.357;20-7-2022;266385
113725;80;60;60;1.820;21-7-2022;266117
113732;15;65;90;1.447;22-7-2022;265006
113742;80;55;85;9.341;22-7-2022;266930
113744;40;65;90;4.137;22-7-2022;266506
113751;70;90;30;4.003;22-7-2022;266585
113760;50;35;65;6.536;23-7-2022;266362
113761;70;65;60;2.160;24-7-2022;267503
113763;45;80;25;5.460;25-7-2022;267089
113772;30;85;25;5.914;26-7-2022;267249
113782;10;35;20;2.947;26-7-2022;265445
113792;75;75;80;8.170;27-7-2022;266214
113796;40;65;35;3.033;27-7-2022;265663
113797;70;75;20;9.315;28-7-2022;266016
113806;25;60;70;6.806;29-7-2022;265740
113811;75;30;25;9.765;30-7-2022;267449
113818;30;95;80;6.342;30-7-2022;267046
113825;50;15;20;7.728;31-7-2022;267561
113831;30;55;65;4.548;1-8-2022;265231
113839;90;95;55;7.676;1-8-2022;267197
113841;75;40;95;3.431;2-8-2022;267306
113850;55;95;70;6.060;3-8-2022;265358
113857;95;75;90;1.249;4-8-2022;266483
113860;50;90;50;0.695;5-8-2022;265384
113866;80;85;40;5.556;6-8-2022;266067
113876;10;40;90;5.216;6-8-2022;267170
113882;75;20;30;4.907;7-8-2022;265754
113891;70;35;20;7.825;7-8-2022;266836
113897;55;75;45;6.403;7-8-2022;266214
113903;55;45;50;6.559;8-8-2022;266659
113905;85;50;20;6.556;9-8-2022;266248
113913;45;45;50;3.257;9-8-2022;266326
113919;95;40;10;7.563;10-8-2022;265753
113926;75;25;95;9.996;11-8-2022;264871
113932;35;90;40;8.929;11-8-2022;267042
113939;45;80;10;2.015;12-8-2022;265173
113942;55;15;55;4.704;13-8-2022;265059
